"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","wt_ba_mean","wt_veh_mean","hk3456_ba_mean","hk3456_veh_mean"
"Os04g0524300",760.070245229184,4.48694952779589,0.29978528768121,14.9672105742804,1.20260504814332e-50,4.39723945817545e-47,211.87659577464,9.8519598552504,0.166526514875326,0.262834282861373
"Os04g0540200",71.5769249294773,1.57765315764201,0.390861378662477,4.03634956986725,5.42893077142804e-05,0.0039929161808822,3.4047458570453,1.19911410354868,3.63646446060351,3.82803656896603
"Os04g0549700",176.295118345601,1.49864000170003,0.275103257993514,5.44755453872292,5.10670593068357e-08,7.96988648145402e-06,12.6030088957118,4.59582672676142,7.86038076840347,7.94699977912437
"Os04g0550200",905.71209987834,1.15102549051889,0.222599890046801,5.17082686014305,2.3306043107199e-07,3.38930780300432e-05,77.3846628991014,36.0332912961856,48.5704537689879,43.761824478544
"Os04g0552300",75.7465444915111,1.24635336953969,0.373106284034478,3.34047809665011,0.000836342775133653,0.0385697177108934,3.91601207997247,1.74840206302236,3.40831022238283,2.90579573101824
"Os04g0556500",560.826386867753,1.08872359814152,0.250992242555995,4.33767827664486,1.43995724789334e-05,0.00127971200554965,23.8930093127616,11.871483145295,14.1750503816856,11.9044210713836
"Os04g0562100",296.355700087847,1.06642772140079,0.266434788113162,4.00258438078984,6.26543110338171e-05,0.0044669556849876,19.2589939040421,9.4786658988901,1.86020057589772,1.75557657521481
"Os04g0579200",131.939227905964,1.95236256683236,0.322880118533466,6.04671038805385,1.47833148435017e-09,3.37838342338772e-07,16.7068270423901,4.49934120438037,4.64284130808329,3.97205810390582
"Os04g0588350",12.5363935448043,2.44331913760211,0.614927520553616,3.97334491616573,7.08703077218047e-05,0.00496965897572491,1.05267628065757,0.199199325387415,0.140399624706279,0.0562610837918272
"Os04g0589400",723.207601563411,1.12053232466949,0.236609033806654,4.73579688248565,2.18196035659941e-06,0.00024931819342483,30.2650833746544,14.4085095113957,8.50080575036371,9.27845166231874
"Os04g0597600",20.788473920927,6.76294423212786,1.15803095749834,5.84003751224202,5.21890697859297e-09,1.01195397058399e-06,1.38179163656315,0.014023006396476,0.0562712648007201,0.0697747606657655
"Os04g0618950",133.521632282138,1.21854810237633,0.202448296526972,6.01905831405197,1.75434665400187e-09,3.93881601834894e-07,12.275198850962,5.47770422996368,5.29378408338129,3.239873552781
"Os04g0621650",480.069766968976,1.32723212637643,0.238822512581515,5.55739956015836,2.73823455001678e-08,4.70369887971004e-06,10.6322702189895,4.37801968693865,1.40452452625083,1.73906255537085
"Os04g0639100",15.8765258905549,2.59365101889935,0.779278238137371,3.32827338422627,0.000873860672213325,0.0399401141166072,1.3255903652381,0.230193691498609,1.61071364800661,1.45345231528353
"Os04g0650700",14113.5447393097,1.36322818448134,0.176058683151411,7.74303294833213,9.7072872636104e-15,5.17620869816892e-12,1088.39367988189,441.514421599848,334.730759359507,277.289603813218
"Os04g0665200",1616.70660486757,1.28578271561169,0.25396241590753,5.06288582512088,4.12957191164609e-07,5.5050204728428e-05,89.9963910469533,37.6758048192983,41.8228088533322,41.6841687111034
"Os04g0667600",1222.47140467621,1.13029883936596,0.261349732212239,4.32485172186081,1.52634494059503e-05,0.00133790406693595,130.652758430784,63.118522731163,105.982424890941,109.138162898483
"Os04g0673300",2512.37036807397,4.18403399794364,0.27599823067997,15.1596406528967,6.54263154944012e-52,2.790977575132e-48,518.151700270479,30.1294763066044,1.31861313338608,1.4471899277314
"Os04g0674700",865.382829323453,1.21933925872249,0.208754985294222,5.84100665669823,5.18863310539203e-09,1.01195397058399e-06,40.9656632787489,18.0985265717302,13.9138068457972,12.8372749090769
